
time (ms) : 107
Acceleration x,y,z :5, 4, 428
time (ms) : 211
Acceleration x,y,z :-488, 273, 8192
time (ms) : 316
Acceleration x,y,z :40, -43, 4632
time (ms) : 421
Acceleration x,y,z :-44, -91, 10463
time (ms) : 527
Acceleration x,y,z :-44, -91, 10463
time (ms) : 630
Acceleration x,y,z :256, -17, 5488
time (ms) : 736
Acceleration x,y,z :-190, -219, 4365
time (ms) : 840
Acceleration x,y,z :114, -389, 3407
time (ms) : 946
Acceleration x,y,z :-168, -635, 2881
time (ms) : 1050
Acceleration x,y,z :141, -1148, 2267
time (ms) : 1156
Acceleration x,y,z :-613, 119, 1701
time (ms) : 1261
Acceleration x,y,z :-652, 161, 1391
time (ms) : 1366
Acceleration x,y,z :-812, 179, 963
time (ms) : 1471
Acceleration x,y,z :-1308, -329, 937
time (ms) : 1576
Acceleration x,y,z :-707, -1973, 563
time (ms) : 1681
Acceleration x,y,z :842, 206, 587
time (ms) : 1786
Acceleration x,y,z :979, -63, 783
time (ms) : 1891
Acceleration x,y,z :2743, -1491, 2315
time (ms) : 1996
Acceleration x,y,z :1248, -1286, 241
time (ms) : 2102
Acceleration x,y,z :2536, -2834, -319
time (ms) : 2206
Acceleration x,y,z :-268, 1767, 156
time (ms) : 2312
Acceleration x,y,z :10, 1358, 185
time (ms) : 2417
Acceleration x,y,z :614, 1032, -2
time (ms) : 2522
Acceleration x,y,z :444, 975, -155
time (ms) : 2627
Acceleration x,y,z :193, 759, -160
time (ms) : 2732
Acceleration x,y,z :-379, 625, 9
time (ms) : 2837
Acceleration x,y,z :313, 805, -89
time (ms) : 2942
Acceleration x,y,z :21, 865, -13
time (ms) : 3047
Acceleration x,y,z :-538, 1145, 103
time (ms) : 3152
Acceleration x,y,z :-2142, 1518, 435
time (ms) : 3258
Acceleration x,y,z :466, -621, -205
time (ms) : 3362
Acceleration x,y,z :694, -1043, -189
time (ms) : 3468
Acceleration x,y,z :844, 238, -111
time (ms) : 3572
Acceleration x,y,z :822, 286, -127
time (ms) : 3678
Acceleration x,y,z :839, 708, -48
time (ms) : 3783
Acceleration x,y,z :602, -678, 88
time (ms) : 3888
Acceleration x,y,z :890, -1356, -1150
time (ms) : 3993
Acceleration x,y,z :-416, -1719, -2200
time (ms) : 4099
Acceleration x,y,z :-2224, -2451, -4170
time (ms) : 4203
Acceleration x,y,z :-5685, -3817, -7677
time (ms) : 4308
Acceleration x,y,z :-12555, -7281, -12754
time (ms) : 4414
Acceleration x,y,z :3101, 3228, 5509
time (ms) : 4519
Acceleration x,y,z :2691, 2513, 4448
time (ms) : 4624
Acceleration x,y,z :2129, 1904, 3525
time (ms) : 4729
Acceleration x,y,z :1660, 1694, 2832
time (ms) : 4835
Acceleration x,y,z :1505, 1520, 2416
time (ms) : 4940
Acceleration x,y,z :1264, 1209, 1835
time (ms) : 5045
Acceleration x,y,z :1155, 1111, 1357
time (ms) : 5150
Acceleration x,y,z :640, 656, 1110
time (ms) : 5256
Acceleration x,y,z :519, 534, 1030
time (ms) : 5360
Acceleration x,y,z :479, 341, 871
time (ms) : 5466
Acceleration x,y,z :482, 341, 723
time (ms) : 5570
Acceleration x,y,z :438, 158, 863
time (ms) : 5676
Acceleration x,y,z :546, 16, 1079
time (ms) : 5780
Acceleration x,y,z :-16, -390, -368
time (ms) : 5885
Acceleration x,y,z :-47, -463, -1126
time (ms) : 5991
Acceleration x,y,z :101, -389, -1420
time (ms) : 6095
Acceleration x,y,z :-639, -199, -2851
time (ms) : 6201
Acceleration x,y,z :-1970, 429, -4764
time (ms) : 6306
Acceleration x,y,z :-4276, 600, -5126
time (ms) : 6411
Acceleration x,y,z :1245, 284, 3077
time (ms) : 6516
Acceleration x,y,z :823, 247, 2463
time (ms) : 6622
Acceleration x,y,z :664, 185, 1897
time (ms) : 6726
Acceleration x,y,z :536, 133, 1595
time (ms) : 6832
Acceleration x,y,z :442, 83, 1277
time (ms) : 6936
Acceleration x,y,z :331, 142, 997
time (ms) : 7042
Acceleration x,y,z :253, 138, 872
time (ms) : 7147
Acceleration x,y,z :201, 99, 791
time (ms) : 7251
Acceleration x,y,z :170, 110, 536
time (ms) : 7357
Acceleration x,y,z :188, 45, 535
time (ms) : 7461
Acceleration x,y,z :198, 24, 393
time (ms) : 7567
Acceleration x,y,z :277, -15, 236
time (ms) : 7671
Acceleration x,y,z :373, -25, 223
time (ms) : 7777
Acceleration x,y,z :504, -151, 198
time (ms) : 7881
Acceleration x,y,z :-335, 26, 103
time (ms) : 7987
Acceleration x,y,z :-95, 161, 148
time (ms) : 8091
Acceleration x,y,z :-291, 247, 182
time (ms) : 8197
Acceleration x,y,z :-427, 341, 246
time (ms) : 8302
Acceleration x,y,z :-208, 619, 33
time (ms) : 8407
Acceleration x,y,z :-446, -32, 86
time (ms) : 8512
Acceleration x,y,z :-756, -206, 107
time (ms) : 8616
Acceleration x,y,z :-451, -268, -9
time (ms) : 8722
Acceleration x,y,z :-189, -217, -58
time (ms) : 8826
Acceleration x,y,z :31, -235, -146
time (ms) : 8932
Acceleration x,y,z :337, 360, -20
time (ms) : 9036
Acceleration x,y,z :2219, 145, 341
time (ms) : 9142
Acceleration x,y,z :921, 247, 277
time (ms) : 9247
Acceleration x,y,z :-1488, -253, -95
time (ms) : 9352
Acceleration x,y,z :-1039, -240, 0
time (ms) : 9457
Acceleration x,y,z :-683, -272, -69
time (ms) : 9562
Acceleration x,y,z :-422, -288, -42
time (ms) : 9667
Acceleration x,y,z :-139, -414, -86
time (ms) : 9772
Acceleration x,y,z :-389, -73, -162
time (ms) : 9877
Acceleration x,y,z :-1412, -868, 286
time (ms) : 9982
Acceleration x,y,z :-2097, -1593, 422
time (ms) : 10087
Acceleration x,y,z :-3653, -2573, 1130
time (ms) : 10192
Acceleration x,y,z :-5538, -5453, 2529
time (ms) : 10298
Acceleration x,y,z :-10989, -10907, 5318
time (ms) : 10403
Acceleration x,y,z :3436, 4280, -2098
time (ms) : 10509
Acceleration x,y,z :3585, 3335, -1562
time (ms) : 10613
Acceleration x,y,z :3065, 2754, -1241
time (ms) : 10719
Acceleration x,y,z :2728, 2121, -878
time (ms) : 10824
Acceleration x,y,z :2852, 1700, -595
time (ms) : 10930
Acceleration x,y,z :3419, 1297, -220
time (ms) : 11035
Acceleration x,y,z :498, 460, -1464
time (ms) : 11140
Acceleration x,y,z :130, -269, -2062
time (ms) : 11245
Acceleration x,y,z :402, -1606, -3192
time (ms) : 11351
Acceleration x,y,z :-3684, -5081, -6313
time (ms) : 11456
Acceleration x,y,z :-7236, -10643, -11913
time (ms) : 11560
Acceleration x,y,z :2006, 4392, 4201
time (ms) : 11666
Acceleration x,y,z :1739, 3744, 3436
time (ms) : 11771
Acceleration x,y,z :647, 3139, 3072
time (ms) : 11877
Acceleration x,y,z :-184, 2609, 2936
time (ms) : 11982
Acceleration x,y,z :-1603, 2305, 3149
time (ms) : 12087
Acceleration x,y,z :-4236, 2268, 4208
time (ms) : 12192
Acceleration x,y,z :-9314, 2728, 6619
time (ms) : 12298
Acceleration x,y,z :5509, -325, -846
time (ms) : 12403
Acceleration x,y,z :3039, 255, -1203
time (ms) : 12508
Acceleration x,y,z :2647, 319, -1037
time (ms) : 12613
Acceleration x,y,z :1862, 141, -980
time (ms) : 12719
Acceleration x,y,z :1085, -161, -1252
time (ms) : 12823
Acceleration x,y,z :2232, 555, -418
time (ms) : 12929
Acceleration x,y,z :1373, 447, -259
time (ms) : 13034
Acceleration x,y,z :996, 423, -336
time (ms) : 13139
Acceleration x,y,z :654, 314, -977
time (ms) : 13244
Acceleration x,y,z :1639, 25, 90
time (ms) : 13349
Acceleration x,y,z :703, 57, 260
time (ms) : 13454
Acceleration x,y,z :664, 41, 166
time (ms) : 13559
Acceleration x,y,z :-267, -793, 479
time (ms) : 13665
Acceleration x,y,z :-1047, -1458, 871
time (ms) : 13769
Acceleration x,y,z :-2396, -2799, 1516
time (ms) : 13875
Acceleration x,y,z :-4984, -5558, 2705
time (ms) : 13980
Acceleration x,y,z :-10206, -10959, 5356
time (ms) : 14086
Acceleration x,y,z :4867, 4215, -1989
time (ms) : 14191
Acceleration x,y,z :3963, 3548, -1654
time (ms) : 14297
Acceleration x,y,z :3185, 2792, -1461
time (ms) : 14401
Acceleration x,y,z :2434, 2264, -1024
time (ms) : 14507
Acceleration x,y,z :1960, 1851, -774
time (ms) : 14612
Acceleration x,y,z :1514, 1475, -760
time (ms) : 14717
Acceleration x,y,z :1291, 1173, -506
time (ms) : 14823
Acceleration x,y,z :1040, 937, -369
time (ms) : 14927
Acceleration x,y,z :786, 795, -342
time (ms) : 15033
Acceleration x,y,z :913, 695, -201
time (ms) : 15138
Acceleration x,y,z :1028, 455, -166
time (ms) : 15243
Acceleration x,y,z :1408, 365, -180
time (ms) : 15348
Acceleration x,y,z :2282, 292, 117
time (ms) : 15454
Acceleration x,y,z :3770, 280, 258
time (ms) : 15558
Acceleration x,y,z :-1487, 139, -261
time (ms) : 15664
Acceleration x,y,z :-1022, 55, -293
time (ms) : 15769
Acceleration x,y,z :-805, 70, -209
time (ms) : 15874
Acceleration x,y,z :-624, 60, -167
time (ms) : 15979
