14, -0.01, 0.04, 1.04
12, -0.00, 0.03, 1.11
13, 0.01, 0.04, 1.05
14, -0.02, 0.00, 1.05
13, -0.09, 0.04, 1.05
13, -0.07, 0.12, 1.04
12, -0.01, 0.28, 0.99
14, 0.08, 0.02, 1.05
13, 0.11, 0.02, 1.02
13, 0.05, 0.03, 1.02
14, 0.03, 0.06, 1.12
12, 0.11, 0.17, 1.11
13, 0.05, 0.02, 1.20
14, -0.08, 0.03, 1.23
13, -0.13, 0.07, 1.26
13, -0.05, 0.06, 1.27
13, 0.03, 0.09, 1.21
13, 0.09, 0.04, 1.11
13, 0.08, 0.05, 1.02
13, 0.06, 0.02, 1.02
14, 0.01, 0.06, 1.10
12, -0.04, 0.05, 1.21
13, -0.06, 0.03, 1.14
14, -0.03, 0.05, 1.03
13, 0.00, 0.10, 0.99
12, 0.01, 0.13, 1.00
14, -0.02, 0.14, 1.04
13, -0.04, 0.12, 1.04
13, -0.08, 0.10, 1.04
14, -0.08, 0.07, 1.06
12, -0.07, 0.06, 1.00
13, -0.04, 0.03, 0.97
13, -0.06, 0.02, 0.93
14, -0.07, 0.08, 0.93
13, -0.09, 0.07, 0.96
12, -0.12, 0.09, 1.01
14, -0.12, 0.09, 0.99
13, -0.11, 0.08, 0.94
13, -0.11, 0.07, 0.92
14, -0.09, 0.07, 0.89
12, -0.09, 0.08, 0.87
13, -0.13, 0.10, 0.89
13, -0.10, 0.09, 0.90
14, -0.06, 0.09, 0.89
13, -0.06, 0.09, 0.96
12, -0.08, 0.11, 1.01
14, -0.05, 0.11, 0.99
13, -0.04, 0.09, 0.95
13, -0.05, 0.09, 0.94
14, -0.03, 0.06, 0.93
12, -0.03, 0.06, 0.95
13, -0.03, 0.08, 1.00
14, -0.04, 0.10, 1.07
13, -0.09, 0.08, 1.14
13, -0.13, 0.04, 1.11
12, -0.14, 0.01, 1.02
14, -0.14, -0.03, 0.94
13, -0.10, -0.04, 0.81
13, -0.08, 0.01, 0.57
14, -0.04, -0.07, -0.19
13, 0.00, -0.04, 0.02
